buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
33700.0,674.0,100.0,16.0,11.088292257104955,67400,33700.0,6809.6143407821655
33750.0,675.0,100.0,14.0,10.772527371768316,67500,33750.0,6818.897214889526
33800.0,676.0,100.0,14.0,11.176691024171427,67600,33800.0,6827.844408273697
33850.0,677.0,100.0,14.0,11.531556577746958,67700,33850.0,6836.516265630722
33900.0,678.0,100.0,14.0,11.637735505209118,67800,33900.0,6845.109003543854
33950.0,679.0,100.0,11.0,11.812487175199157,67900,33950.0,6853.574622869492
34000.0,680.0,100.0,10.0,10.884477739547616,68000,34000.0,6862.762019395828
34050.0,681.0,100.0,15.0,2.931971578546114,68100,34050.0,6896.868762969971
34100.0,682.0,100.0,12.0,11.090755734475561,68200,34100.0,6905.885282993317
34150.0,683.0,100.0,10.0,11.535467340959464,68300,34150.0,6914.554200410843
34200.0,684.0,100.0,15.0,11.538971233591962,68400,34200.0,6923.220485448837
34250.0,685.0,100.0,12.0,10.88964127723378,68500,34250.0,6932.403525352478
34300.0,686.0,100.0,9.0,11.490129765226325,68600,34300.0,6941.106648683548
34350.0,687.0,100.0,11.0,11.718745459804207,68700,34350.0,6949.639986515045
34400.0,688.0,100.0,12.0,11.69718413909861,68800,34400.0,6958.189054012299
34450.0,689.0,100.0,13.0,11.069014021318315,68900,34450.0,6967.223283529282
34500.0,690.0,100.0,13.0,11.090819080389707,69000,34500.0,6976.239751338959
34550.0,691.0,100.0,12.0,11.357020653657747,69100,34550.0,6985.044879436493
34600.0,692.0,100.0,10.0,11.571060056842505,69200,34600.0,6993.68713092804
34650.0,693.0,100.0,17.0,11.439639465281164,69300,34650.0,7002.428666591644
34700.0,694.0,100.0,17.0,11.29717477706329,69400,34700.0,7011.280438661575
34750.0,695.0,100.0,7.0,11.316771464678556,69500,34750.0,7020.116882324219
34800.0,696.0,100.0,8.0,11.291807316070827,69600,34800.0,7028.972862005234
34850.0,697.0,100.0,17.0,11.604930503982978,69700,34850.0,7037.589890241623
34900.0,698.0,100.0,14.0,11.551749685062747,69800,34900.0,7046.246588468552
34950.0,699.0,100.0,14.0,11.759398061146456,69900,34950.0,7054.750426769257
35000.0,700.0,100.0,13.0,11.442009963920725,70000,35000.0,7063.490150928497
35050.0,701.0,100.0,17.0,2.921495866588451,70100,35050.0,7097.719192743301
35100.0,702.0,100.0,16.0,11.481851680941428,70200,35100.0,7106.428590774536
35150.0,703.0,100.0,14.0,11.384750875923054,70300,35150.0,7115.21227145195
35200.0,704.0,100.0,10.0,11.488681072841231,70400,35200.0,7123.916492462158
35250.0,705.0,100.0,16.0,11.255519641940479,70500,35250.0,7132.801023721695
35300.0,706.0,100.0,17.0,11.385438487854078,70600,35300.0,7141.58417391777
35350.0,707.0,100.0,16.0,10.908903267044746,70700,35350.0,7150.750999689102
35400.0,708.0,100.0,13.0,11.578411190526642,70800,35400.0,7159.387764453888
35450.0,709.0,100.0,14.0,11.512451348047673,70900,35450.0,7168.074012994766
35500.0,710.0,100.0,15.0,11.128014467811168,71000,35500.0,7177.060343265533
35550.0,711.0,100.0,12.0,11.05363613498015,71100,35550.0,7186.107141494751
35600.0,712.0,100.0,8.0,11.558605806888325,71200,35600.0,7194.758704900742
35650.0,713.0,100.0,10.0,11.055543066034474,71300,35650.0,7203.803942680359
35700.0,714.0,100.0,14.0,11.514096952156136,71400,35700.0,7212.488949775696
35750.0,715.0,100.0,13.0,11.277782904485985,71500,35750.0,7221.355942249298
35800.0,716.0,100.0,14.0,11.22196014277558,71600,35800.0,7230.26704287529
35850.0,717.0,100.0,11.0,11.092649385920634,71700,35850.0,7239.282022953033
35900.0,718.0,100.0,10.0,11.037046976072263,71800,35900.0,7248.3424191474915
35950.0,719.0,100.0,9.0,11.286398486042343,71900,35950.0,7257.202642202377
36000.0,720.0,100.0,14.0,11.158778575303911,72000,36000.0,7266.164197921753
36050.0,721.0,100.0,10.0,2.918636632597823,72100,36050.0,7300.426771879196
36100.0,722.0,100.0,16.0,11.623664764549583,72200,36100.0,7309.029912233353
36150.0,723.0,100.0,9.0,11.117654106448196,72300,36150.0,7318.024616718292
36200.0,724.0,100.0,10.0,11.415960113773544,72400,36200.0,7326.784284591675
36250.0,725.0,100.0,15.0,11.335881694837425,72500,36250.0,7335.605831861496
36300.0,726.0,100.0,13.0,11.418959009452873,72600,36300.0,7344.3631982803345
36350.0,727.0,100.0,12.0,11.111159089378027,72700,36350.0,7353.363160848618
36400.0,728.0,100.0,15.0,11.257322231208104,72800,36400.0,7362.246269226074
36450.0,729.0,100.0,15.0,11.552168071036553,72900,36450.0,7370.90265417099
36500.0,730.0,100.0,11.0,11.317111624826248,73000,36500.0,7379.738831996918
36550.0,731.0,100.0,16.0,11.490486093149967,73100,36550.0,7388.441685438156
36600.0,732.0,100.0,14.0,11.102403006336116,73200,36600.0,7397.448745250702
36650.0,733.0,100.0,13.0,11.492375126132279,73300,36650.0,7406.150168418884
36700.0,734.0,100.0,14.0,11.655000099479915,73400,36700.0,7414.730178117752
36750.0,735.0,100.0,17.0,11.435080048346654,73500,36750.0,7423.475199699402
36800.0,736.0,100.0,12.0,11.393410337860487,73600,36800.0,7432.252204418182
36850.0,737.0,100.0,10.0,10.998168809130703,73700,36850.0,7441.344628572464
36900.0,738.0,100.0,18.0,11.07041548766093,73800,36900.0,7450.377714633942
36950.0,739.0,100.0,16.0,11.002923538240717,73900,36950.0,7459.4662091732025
37000.0,740.0,100.0,11.0,11.295019941239993,74000,37000.0,7468.319669961929
37050.0,741.0,100.0,11.0,2.9146983078873157,74100,37050.0,7502.628539323807
37100.0,742.0,100.0,7.0,11.567788047590193,74200,37100.0,7511.273236036301
37150.0,743.0,100.0,13.0,11.161116657706577,74300,37150.0,7520.232913970947
37200.0,744.0,100.0,15.0,11.455571499817282,74400,37200.0,7528.9622921943665
37250.0,745.0,100.0,10.0,11.339430300081652,74500,37250.0,7537.781078338623
37300.0,746.0,100.0,15.0,11.80702880540136,74600,37300.0,7546.250611066818
37350.0,747.0,100.0,11.0,11.773463100391169,74700,37350.0,7554.7442898750305
37400.0,748.0,100.0,11.0,11.424508430371061,74800,37400.0,7563.497402667999
37450.0,749.0,100.0,15.0,11.360473272157709,74900,37450.0,7572.299854516983
37500.0,750.0,100.0,13.0,11.203634565317932,75000,37500.0,7581.225530385971
37550.0,751.0,100.0,7.0,11.19875804788983,75100,37550.0,7590.155093193054
37600.0,752.0,100.0,13.0,11.366776388488367,75200,37600.0,7598.952663660049
37650.0,753.0,100.0,14.0,11.327013314406296,75300,37650.0,7607.78111743927
37700.0,754.0,100.0,10.0,10.97733809841949,75400,37700.0,7616.890795469284
37750.0,755.0,100.0,12.0,11.487554914215082,75500,37750.0,7625.595869541168
37800.0,756.0,100.0,7.0,11.258902954995488,75600,37800.0,7634.477731227875
37850.0,757.0,100.0,16.0,11.374609524452119,75700,37850.0,7643.269243240356
37900.0,758.0,100.0,11.0,11.224377345099967,75800,37900.0,7652.1784245967865
37950.0,759.0,100.0,9.0,11.51062868039329,75900,37950.0,7660.866048336029
38000.0,760.0,100.0,12.0,11.435321354634569,76000,38000.0,7669.610884666443
38050.0,761.0,100.0,8.0,2.92149792187475,76100,38050.0,7703.8399024009705
38100.0,762.0,100.0,11.0,11.269344877493447,76200,38100.0,7712.713533878326
38150.0,763.0,100.0,13.0,11.154562467803974,76300,38150.0,7721.6784760952
38200.0,764.0,100.0,0.0,11.13615251036989,76400,38200.0,7730.658239603043
38250.0,765.0,100.0,12.0,11.199025963623159,76500,38250.0,7739.587589263916
38300.0,766.0,100.0,10.0,11.511306939788536,76600,38300.0,7748.274701356888
38350.0,767.0,100.0,16.0,11.319976010083495,76700,38350.0,7757.108643770218
38400.0,768.0,100.0,11.0,11.738487907994836,76800,38400.0,7765.627629518509
38450.0,769.0,100.0,15.0,11.456493935436164,76900,38450.0,7774.356304168701
38500.0,770.0,100.0,12.0,11.388433426805484,77000,38500.0,7783.137144804001
38550.0,771.0,100.0,13.0,11.398856881336826,77100,38550.0,7791.909955501556
38600.0,772.0,100.0,9.0,11.486161287918872,77200,38600.0,7800.616085529327
38650.0,773.0,100.0,11.0,11.048086035435919,77300,38650.0,7809.6674284935
38700.0,774.0,100.0,14.0,11.434277949603624,77400,38700.0,7818.413063287735
38750.0,775.0,100.0,16.0,11.605333163333336,77500,38750.0,7827.029792547226
38800.0,776.0,100.0,15.0,11.2384438171724,77600,38800.0,7835.927823066711
38850.0,777.0,100.0,8.0,11.384960704645959,77700,38850.0,7844.711341381073
38900.0,778.0,100.0,15.0,10.797918371954633,77800,38900.0,7853.972386837006
38950.0,779.0,100.0,16.0,10.785033628532302,77900,38950.0,7863.244496822357
39000.0,780.0,100.0,16.0,10.6668180360022,78000,39000.0,7872.619364976883
39050.0,781.0,100.0,12.0,2.920260776121345,78100,39050.0,7906.862884044647
39100.0,782.0,100.0,9.0,11.237334567760891,78200,39100.0,7915.7617926597595
39150.0,783.0,100.0,10.0,11.362579587827783,78300,39150.0,7924.562612533569
39200.0,784.0,100.0,16.0,10.85128976496656,78400,39200.0,7933.778108358383
39250.0,785.0,100.0,18.0,11.200563138664885,78500,39250.0,7942.706231832504
39300.0,786.0,100.0,12.0,11.25940467300149,78600,39300.0,7951.587697505951
39350.0,787.0,100.0,11.0,11.217165158726091,78700,39350.0,7960.502606868744
39400.0,788.0,100.0,15.0,11.333430320722018,78800,39400.0,7969.326062440872
39450.0,789.0,100.0,12.0,11.233184052263033,78900,39450.0,7978.228259086609
39500.0,790.0,100.0,14.0,11.015101728673116,79000,39500.0,7987.3067054748535
39550.0,791.0,100.0,14.0,11.365887438989674,79100,39550.0,7996.104964256287
39600.0,792.0,100.0,11.0,11.307257714271696,79200,39600.0,8004.948842763901
39650.0,793.0,100.0,9.0,11.377412357415604,79300,39650.0,8013.7381892204285
39700.0,794.0,100.0,16.0,11.3111767199307,79400,39700.0,8022.579004049301
39750.0,795.0,100.0,12.0,11.603494772429052,79500,39750.0,8031.1970982551575
39800.0,796.0,100.0,11.0,11.06463223738453,79600,39800.0,8040.234905719757
39850.0,797.0,100.0,11.0,11.492369772994746,79700,39850.0,8048.936332702637
39900.0,798.0,100.0,14.0,11.634425361652811,79800,39900.0,8057.531516075134
39950.0,799.0,100.0,12.0,11.416978424128027,79900,39950.0,8066.290402412415
40000.0,800.0,100.0,13.0,11.428315460332914,80000,40000.0,8075.0405995845795
40050.0,801.0,100.0,8.0,2.8995590735981542,80100,40050.0,8109.528603315353
40100.0,802.0,100.0,12.0,11.109250580412299,80200,40100.0,8118.530112028122
40150.0,803.0,100.0,17.0,11.289059562456568,80300,40150.0,8127.388247251511
40200.0,804.0,100.0,11.0,10.73330352076228,80400,40200.0,8136.705044269562
40250.0,805.0,100.0,10.0,11.38249670945124,80500,40250.0,8145.490464448929
40300.0,806.0,100.0,14.0,10.816269781230883,80600,40300.0,8154.735797166824
40350.0,807.0,100.0,14.0,11.143837895001358,80700,40350.0,8163.709367752075
40400.0,808.0,100.0,11.0,10.691069426326015,80800,40400.0,8173.062969923019
40450.0,809.0,100.0,17.0,10.882152469699852,80900,40450.0,8182.252329826355
40500.0,810.0,100.0,12.0,11.070325201149119,81000,40500.0,8191.285489320755
40550.0,811.0,100.0,13.0,11.340056646966662,81100,40550.0,8200.103788852692
40600.0,812.0,100.0,17.0,11.431411203001234,81200,40600.0,8208.851616382599
40650.0,813.0,100.0,10.0,11.629719059772368,81300,40650.0,8217.450277805328
40700.0,814.0,100.0,13.0,11.537854555280543,81400,40700.0,8226.117401599884
40750.0,815.0,100.0,13.0,10.675802631595692,81500,40750.0,8235.48438000679
40800.0,816.0,100.0,13.0,11.079873919433968,81600,40800.0,8244.509754419327
40850.0,817.0,100.0,11.0,11.27469312154862,81700,40850.0,8253.379176616669
40900.0,818.0,100.0,15.0,11.618334408380727,81800,40900.0,8261.986263751984
40950.0,819.0,100.0,10.0,11.595554264919471,81900,40950.0,8270.610259771347
41000.0,820.0,100.0,13.0,11.529639747138196,82000,41000.0,8279.28355884552
41050.0,821.0,100.0,13.0,2.9299388872598273,82100,41050.0,8313.413964986801
41100.0,822.0,100.0,7.0,11.308667414088262,82200,41100.0,8322.256741523743
41150.0,823.0,100.0,11.0,11.377620989814918,82300,41150.0,8331.045926570892
41200.0,824.0,100.0,13.0,11.09750261846625,82400,41200.0,8340.056964159012
41250.0,825.0,100.0,14.0,11.405092888618794,82500,41250.0,8348.824978113174
41300.0,826.0,100.0,11.0,11.543336859199277,82600,41300.0,8357.487985610962
41350.0,827.0,100.0,9.0,11.226355666871202,82700,41350.0,8366.395596981049
41400.0,828.0,100.0,12.0,11.012554925534635,82800,41400.0,8375.4761428833
41450.0,829.0,100.0,14.0,11.476231980933434,82900,41450.0,8384.189805984497
41500.0,830.0,100.0,11.0,11.537659047714776,83000,41500.0,8392.857077121735
41550.0,831.0,100.0,14.0,11.667487142562715,83100,41550.0,8401.427904605865
41600.0,832.0,100.0,10.0,11.257470886758158,83200,41600.0,8410.310895442963
41650.0,833.0,100.0,8.0,11.129860320293314,83300,41650.0,8419.295735359192
41700.0,834.0,100.0,9.0,10.425523669977695,83400,41700.0,8428.88758111
41750.0,835.0,100.0,18.0,11.009141466007408,83500,41750.0,8437.970942497253
41800.0,836.0,100.0,14.0,11.035039868624665,83600,41800.0,8447.032986164093
41850.0,837.0,100.0,10.0,11.288385365187382,83700,41850.0,8455.89165019989
41900.0,838.0,100.0,17.0,11.538867111184388,83800,41900.0,8464.558013439178
41950.0,839.0,100.0,10.0,11.806030119126426,83900,41950.0,8473.028263092041
42000.0,840.0,100.0,13.0,11.149477526406384,84000,42000.0,8481.997293949127
42050.0,841.0,100.0,11.0,2.8959338001888364,84100,42050.0,8516.52847146988
42100.0,842.0,100.0,15.0,10.738526937065911,84200,42100.0,8525.840736865997
42150.0,843.0,100.0,12.0,11.60227153466457,84300,42150.0,8534.459740161896
42200.0,844.0,100.0,17.0,11.590586914838683,84400,42200.0,8543.087432146072
42250.0,845.0,100.0,17.0,11.17708893751722,84500,42250.0,8552.034326076508
42300.0,846.0,100.0,13.0,11.38683900070762,84600,42300.0,8560.816376209259
42350.0,847.0,100.0,15.0,10.855933771697677,84700,42350.0,8570.027929782867
42400.0,848.0,100.0,9.0,11.374611375273084,84800,42400.0,8578.819439649582
42450.0,849.0,100.0,14.0,11.756045375830963,84900,42450.0,8587.325702667236
42500.0,850.0,100.0,12.0,11.49171515335848,85000,42500.0,8596.027625083923
42550.0,851.0,100.0,15.0,11.325723812242074,85100,42550.0,8604.85708451271
42600.0,852.0,100.0,18.0,11.468787008014717,85200,42600.0,8613.576403856277
42650.0,853.0,100.0,15.0,11.116643114643853,85300,42650.0,8622.57192659378
42700.0,854.0,100.0,7.0,10.880075703651746,85400,42700.0,8631.763040304184
42750.0,855.0,100.0,16.0,11.125440864039804,85500,42750.0,8640.751449346542
42800.0,856.0,100.0,16.0,11.599716438740279,85600,42800.0,8649.372351169586
42850.0,857.0,100.0,16.0,11.51618252326037,85700,42850.0,8658.055785417557
42900.0,858.0,100.0,11.0,11.001084632522604,85800,42900.0,8667.145799398422
42950.0,859.0,100.0,14.0,11.631883505007657,85900,42950.0,8675.742860078812
43000.0,860.0,100.0,16.0,10.970022310372427,86000,43000.0,8684.858613014221
43050.0,861.0,100.0,10.0,2.956298613631685,86100,43050.0,8718.684696674347
43100.0,862.0,100.0,11.0,11.333818340923298,86200,43100.0,8727.507849693298
43150.0,863.0,100.0,14.0,10.716536049293719,86300,43150.0,8736.839224100113
43200.0,864.0,100.0,19.0,11.068338102084903,86400,43200.0,8745.874005556107
43250.0,865.0,100.0,13.0,11.055364436315859,86500,43250.0,8754.919389486313
43300.0,866.0,100.0,11.0,11.547035949754157,86600,43300.0,8763.579622030258
43350.0,867.0,100.0,12.0,11.680040652729383,86700,43350.0,8772.141237735748
43400.0,868.0,100.0,15.0,11.241594508624484,86800,43400.0,8781.03677368164
43450.0,869.0,100.0,14.0,11.272617139710038,86900,43450.0,8789.907829523087
43500.0,870.0,100.0,17.0,10.579137284195818,87000,43500.0,8799.360397577286
43550.0,871.0,100.0,17.0,11.22430285245222,87100,43550.0,8808.269638299942
43600.0,872.0,100.0,14.0,11.102667213200892,87200,43600.0,8817.276484489441
43650.0,873.0,100.0,11.0,10.568483749702422,87300,43650.0,8826.738581418991
43700.0,874.0,100.0,11.0,10.861488484225479,87400,43700.0,8835.945423841476
43750.0,875.0,100.0,10.0,11.695214463784701,87500,43750.0,8844.49593091011
43800.0,876.0,100.0,9.0,11.718239293688919,87600,43800.0,8853.029637336731
43850.0,877.0,100.0,13.0,11.531502046885713,87700,43850.0,8861.701535701752
43900.0,878.0,100.0,10.0,11.419340783155357,87800,43900.0,8870.458609819412
43950.0,879.0,100.0,11.0,11.391122113945604,87900,43950.0,8879.237377405167
44000.0,880.0,100.0,16.0,11.087170245354987,88000,44000.0,8888.25681257248
44050.0,881.0,100.0,15.0,2.8948631739666997,88100,44050.0,8922.80076122284
44100.0,882.0,100.0,13.0,11.143273594324388,88200,44100.0,8931.774786233902
44150.0,883.0,100.0,9.0,11.29917580183986,88300,44150.0,8940.624990940094
44200.0,884.0,100.0,18.0,11.248535570419257,88400,44200.0,8949.515038013458
44250.0,885.0,100.0,10.0,11.15034361650681,88500,44250.0,8958.483372688293
44300.0,886.0,100.0,16.0,11.53740229540805,88600,44300.0,8967.150836706161
44350.0,887.0,100.0,15.0,10.992819462474364,88700,44350.0,8976.247684717178
44400.0,888.0,100.0,11.0,11.402801210186134,88800,44400.0,8985.017460823059
44450.0,889.0,100.0,12.0,11.450645180981883,88900,44450.0,8993.7505941391
44500.0,890.0,100.0,12.0,11.10369829864438,89000,44500.0,9002.756603956223
44550.0,891.0,100.0,20.0,11.51241279718619,89100,44550.0,9011.442881345749
44600.0,892.0,100.0,17.0,11.264264281200543,89200,44600.0,9020.320514917374
44650.0,893.0,100.0,15.0,10.74313984720336,89300,44650.0,9029.628782272339
44700.0,894.0,100.0,9.0,11.285757099138863,89400,44700.0,9038.489510059357
44750.0,895.0,100.0,9.0,11.481543347020947,89500,44750.0,9047.199141740799
44800.0,896.0,100.0,12.0,10.980645044409746,89600,44800.0,9056.306076049805
44850.0,897.0,100.0,14.0,11.1207843079236,89700,44850.0,9065.298248529434
44900.0,898.0,100.0,8.0,11.330675130973408,89800,44900.0,9074.123849868774
44950.0,899.0,100.0,17.0,11.74363810578599,89900,44950.0,9082.63909983635
45000.0,900.0,100.0,9.0,11.304530162903884,90000,45000.0,9091.485111951828
45050.0,901.0,100.0,14.0,2.9192466353336024,90100,45050.0,9125.740526676178
45100.0,902.0,100.0,11.0,11.70177838516226,90200,45100.0,9134.286237239838
45150.0,903.0,100.0,15.0,11.658614263150042,90300,45150.0,9142.863587379456
45200.0,904.0,100.0,16.0,11.461489808074676,90400,45200.0,9151.588458061218
45250.0,905.0,100.0,16.0,10.469425079519679,90500,45250.0,9161.140082359314
45300.0,906.0,100.0,13.0,10.735133666146133,90600,45300.0,9170.45529127121
45350.0,907.0,100.0,9.0,10.844222834540581,90700,45350.0,9179.676792383194
45400.0,908.0,100.0,15.0,11.524911100575617,90800,45400.0,9188.353650331497
45450.0,909.0,100.0,18.0,11.531426909276462,90900,45450.0,9197.025605201721
45500.0,910.0,100.0,11.0,11.572128575736174,91000,45500.0,9205.66705942154
45550.0,911.0,100.0,16.0,11.248999256262783,91100,45550.0,9214.556739807129
45600.0,912.0,100.0,14.0,11.15867288885642,91200,45600.0,9223.5183801651
45650.0,913.0,100.0,11.0,11.325932999945508,91300,45650.0,9232.34767627716
45700.0,914.0,100.0,9.0,11.406318326889982,91400,45700.0,9241.114748239517
45750.0,915.0,100.0,13.0,11.65054217760017,91500,45750.0,9249.698041200638
45800.0,916.0,100.0,12.0,11.292563403255459,91600,45800.0,9258.55342745781
45850.0,917.0,100.0,12.0,11.212204324271728,91700,45850.0,9267.472281694412
45900.0,918.0,100.0,15.0,11.373768388666159,91800,45900.0,9276.264443159103
45950.0,919.0,100.0,14.0,11.20461355126232,91900,45950.0,9285.189339876175
46000.0,920.0,100.0,11.0,11.150560308275493,92000,46000.0,9294.157500267029
46050.0,921.0,100.0,8.0,2.8950121127873225,92100,46050.0,9328.699671268463
46100.0,922.0,100.0,10.0,11.590164780633481,92200,46100.0,9337.327677488327
46150.0,923.0,100.0,12.0,11.53808053981319,92300,46150.0,9345.994631528854
46200.0,924.0,100.0,14.0,11.53898869332598,92400,46200.0,9354.660903453827
46250.0,925.0,100.0,13.0,11.273979122985628,92500,46250.0,9363.53088760376
46300.0,926.0,100.0,14.0,11.35168405481129,92600,46300.0,9372.340154409409
46350.0,927.0,100.0,15.0,11.090460423027828,92700,46350.0,9381.356914281845
46400.0,928.0,100.0,13.0,11.469718159899417,92800,46400.0,9390.075525522232
46450.0,929.0,100.0,10.0,11.59030922522022,92900,46450.0,9398.703424215317
46500.0,930.0,100.0,11.0,11.563001606021455,93000,46500.0,9407.351698875427
46550.0,931.0,100.0,13.0,11.58758364094333,93100,46550.0,9415.981626749039
46600.0,932.0,100.0,11.0,11.00376585379112,93200,46600.0,9425.06942653656
46650.0,933.0,100.0,14.0,10.689915198721543,93300,46650.0,9434.424039125443
46700.0,934.0,100.0,14.0,10.671626925794545,93400,46700.0,9443.794682741165
46750.0,935.0,100.0,16.0,11.141784955653385,93500,46750.0,9452.769906282425
46800.0,936.0,100.0,14.0,11.248677658765763,93600,46800.0,9461.659841299057
46850.0,937.0,100.0,9.0,11.083268128503848,93700,46850.0,9470.682451963425
46900.0,938.0,100.0,10.0,11.132771047932422,93800,46900.0,9479.664943218231
46950.0,939.0,100.0,12.0,11.321793804695936,93900,46950.0,9488.497467279434
47000.0,940.0,100.0,15.0,11.547212065229695,94000,47000.0,9497.157567024231
47050.0,941.0,100.0,15.0,2.9040333954867292,94100,47050.0,9531.59243440628
47100.0,942.0,100.0,15.0,10.731815305181852,94200,47100.0,9540.910523414612
47150.0,943.0,100.0,13.0,10.683842173236567,94300,47150.0,9550.270453453064
47200.0,944.0,100.0,12.0,10.486158998349888,94400,47200.0,9559.80683517456
47250.0,945.0,100.0,9.0,10.856347389118628,94500,47250.0,9569.018037319183
47300.0,946.0,100.0,11.0,11.3340627429746,94600,47300.0,9577.841000080109
47350.0,947.0,100.0,13.0,10.838977061823147,94700,47350.0,9587.066964626312
47400.0,948.0,100.0,10.0,11.099383594865767,94800,47400.0,9596.076474905014
47450.0,949.0,100.0,9.0,11.296458536827894,94900,47450.0,9604.928807973862
47500.0,950.0,100.0,13.0,11.280990587456829,95000,47500.0,9613.79327917099
47550.0,951.0,100.0,14.0,11.323857368183951,95100,47550.0,9622.624193429947
47600.0,952.0,100.0,17.0,11.507086098178618,95200,47600.0,9631.314491987228
47650.0,953.0,100.0,14.0,11.101870222508603,95300,47650.0,9640.321984291077
47700.0,954.0,100.0,14.0,11.221541314939829,95400,47700.0,9649.23341703415
47750.0,955.0,100.0,9.0,11.265523788609523,95500,47750.0,9658.110058307648
47800.0,956.0,100.0,13.0,11.696287445241067,95600,47800.0,9666.659781217575
47850.0,957.0,100.0,13.0,11.397824455952978,95700,47850.0,9675.433386564255
47900.0,958.0,100.0,13.0,11.242941772430402,95800,47900.0,9684.327857255936
47950.0,959.0,100.0,13.0,11.179436785933246,95900,47950.0,9693.272853136063
48000.0,960.0,100.0,15.0,11.306976060332282,96000,48000.0,9702.116952180862
48050.0,961.0,100.0,12.0,2.9324204998474923,96100,48050.0,9736.218475341797
48100.0,962.0,100.0,16.0,11.422670571153954,96200,48100.0,9744.972996473312
48150.0,963.0,100.0,15.0,11.496307250283714,96300,48150.0,9753.671442985535
48200.0,964.0,100.0,16.0,10.834014241640778,96400,48200.0,9762.901633501053
48250.0,965.0,100.0,11.0,11.354298244642813,96500,48250.0,9771.70887207985
48300.0,966.0,100.0,11.0,11.147032926198463,96600,48300.0,9780.67987036705
48350.0,967.0,100.0,16.0,11.491488777486818,96700,48350.0,9789.381964445114
48400.0,968.0,100.0,13.0,11.383199804833254,96800,48400.0,9798.166841983795
48450.0,969.0,100.0,11.0,11.221625978690836,96900,48450.0,9807.078208208084
48500.0,970.0,100.0,16.0,11.167123134780974,97000,48500.0,9816.03306722641
48550.0,971.0,100.0,11.0,11.311384760499731,97100,48550.0,9824.873718976974
48600.0,972.0,100.0,12.0,11.215933836241746,97200,48600.0,9833.789607286453
48650.0,973.0,100.0,16.0,10.852452991507393,97300,48650.0,9843.004115581512
48700.0,974.0,100.0,8.0,11.640614607657154,97400,48700.0,9851.59472823143
48750.0,975.0,100.0,16.0,11.793152414631807,97500,48750.0,9860.074226856232
48800.0,976.0,100.0,14.0,11.623171610036216,97600,48800.0,9868.677731990814
48850.0,977.0,100.0,13.0,11.177499687670954,97700,48850.0,9877.624278068542
48900.0,978.0,100.0,17.0,11.505308365862367,97800,48900.0,9886.315919160843
48950.0,979.0,100.0,14.0,11.281565888351524,97900,48950.0,9895.179937839508
49000.0,980.0,100.0,11.0,10.957214421324151,98000,49000.0,9904.306346416473
49050.0,981.0,100.0,11.0,2.9122072183676884,98100,49050.0,9938.644563913345
49100.0,982.0,100.0,16.0,11.487712229618396,98200,49100.0,9947.349518537521
49150.0,983.0,100.0,8.0,11.185805457632032,98300,49150.0,9956.289420843124
49200.0,984.0,100.0,11.0,10.987013081587433,98400,49200.0,9965.391077041626
49250.0,985.0,100.0,13.0,10.521749116766443,98500,49250.0,9974.895201683044
49300.0,986.0,100.0,8.0,11.125478342327323,98600,49300.0,9983.883580446243
49350.0,987.0,100.0,5.0,11.249564057345873,98700,49350.0,9992.772815227509
49400.0,988.0,100.0,11.0,11.366006943167609,98800,49400.0,10001.570981502533
49450.0,989.0,100.0,13.0,11.300442824550306,98900,49450.0,10010.420193433762
49500.0,990.0,100.0,15.0,11.306670646268762,99000,49500.0,10019.264531373978
49550.0,991.0,100.0,12.0,11.399676635759493,99100,49550.0,10028.036711215973
49600.0,992.0,100.0,15.0,11.64940800771816,99200,49600.0,10036.620839834213
49650.0,993.0,100.0,16.0,11.409350332196398,99300,49650.0,10045.385582208633
49700.0,994.0,100.0,15.0,11.520513831511376,99400,49700.0,10054.065751552582
49750.0,995.0,100.0,14.0,11.65047777801882,99500,49750.0,10062.649091959
49800.0,996.0,100.0,14.0,11.653035215064877,99600,49800.0,10071.230548620224
49850.0,997.0,100.0,12.0,11.34479956809578,99700,49850.0,10080.045161247253
49900.0,998.0,100.0,11.0,11.411120574345313,99800,49900.0,10088.808543682098
49950.0,999.0,100.0,16.0,11.30774850845054,99900,49950.0,10097.652038812637
